0.960	-0.199	6.640	19.870	10.060	23.300	0.000	-1.132
0.875	-0.191	6.640	19.870	10.060	23.300	0.000	-1.132
0.960	-0.179	6.640	19.870	10.060	23.300	0.000	-1.132
0.960	-0.172	6.640	19.880	10.060	23.300	0.000	-1.132
0.875	-0.164	6.650	19.880	10.060	23.300	0.000	-1.132
0.875	-0.156	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	-0.148	6.640	19.880	10.060	23.300	0.000	-1.132
0.875	-0.137	6.640	19.870	10.060	23.300	0.000	-1.132
0.875	-0.129	6.650	19.880	10.060	23.300	0.000	-1.132
0.875	-0.121	6.640	19.880	10.060	23.300	0.000	-1.132
0.875	-0.113	6.640	19.860	10.060	23.300	0.000	-1.132
0.790	-0.105	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	-0.097	6.640	19.880	10.060	23.300	0.000	-1.132
0.875	-0.086	6.640	19.880	10.060	23.300	0.000	-1.132
0.875	-0.078	6.640	19.880	10.060	23.300	0.000	-1.132
0.875	-0.070	6.640	19.870	10.060	23.300	0.000	-1.132
0.875	-0.062	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	-0.054	6.640	19.850	10.060	23.300	0.000	-1.132
0.790	-0.046	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	-0.038	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	-0.030	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	-0.023	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	-0.015	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	-0.007	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	0.001	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	0.009	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	0.017	6.640	19.860	10.060	23.300	0.000	-1.132
0.790	0.025	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	0.033	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	0.041	6.640	19.880	10.060	23.300	0.000	-1.132
0.790	0.049	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	0.056	6.650	19.860	10.060	23.300	0.000	-1.132
0.790	0.064	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	0.072	6.640	19.850	10.060	23.300	0.000	-1.132
0.790	0.080	6.640	19.860	10.060	23.300	0.000	-1.132
0.790	0.088	6.650	19.860	10.060	23.300	0.000	-1.132
0.790	0.096	6.650	19.870	10.060	23.300	0.000	-1.132
0.790	0.104	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	0.112	6.640	19.870	10.060	23.300	0.000	-1.132
0.790	0.120	6.640	19.880	10.060	23.300	0.000	-1.132
0.797	0.128	6.640	19.870	10.060	23.300	0.000	-1.132
0.700	0.132	6.640	19.880	10.060	23.300	0.000	-1.132
0.712	0.140	6.640	19.870	10.060	23.300	0.000	-1.132
0.720	0.148	6.640	19.870	10.060	23.300	0.000	-1.132
0.622	0.153	6.640	19.880	10.060	23.300	0.000	-1.132
0.727	0.161	6.650	19.880	10.060	23.300	0.000	-1.132
0.625	0.165	6.640	19.880	10.060	23.300	0.000	-1.132
0.525	0.169	6.650	19.870	10.060	23.300	0.000	-1.132
0.632	0.178	6.650	19.880	10.060	23.300	0.000	-1.132
0.535	0.182	6.650	19.880	10.060	23.300	0.000	-1.132
0.535	0.187	6.640	19.880	10.060	23.300	0.000	-1.132
0.537	0.191	6.650	19.870	10.060	23.300	0.000	-1.132
0.322	0.191	6.640	19.880	10.060	23.300	0.000	-1.132
0.215	0.191	6.640	19.870	10.060	23.300	0.000	-1.132
0.107	0.191	6.640	19.870	10.060	23.300	0.000	-1.132
0.000	0.191	6.650	19.870	10.060	23.300	0.000	-1.132
0.000	0.191	6.640	19.870	10.060	23.300	0.000	-1.132
-0.105	0.187	6.640	19.870	10.060	23.300	0.000	-1.132
-0.105	0.187	6.650	19.860	10.060	23.300	0.000	-1.132
-0.210	0.183	6.650	19.870	10.060	23.300	0.000	-1.132
-0.315	0.178	6.650	19.870	10.060	23.300	0.000	-1.132
-0.312	0.174	6.640	19.860	10.060	23.300	0.000	-1.132
-0.415	0.170	6.650	19.870	10.060	23.300	0.000	-1.132
-0.412	0.166	6.650	19.860	10.060	23.300	0.000	-1.132
-0.410	0.162	6.640	19.860	10.060	23.300	0.000	-1.132
-0.407	0.158	6.650	19.860	10.060	23.300	0.000	-1.132
-0.510	0.150	6.650	19.860	10.060	23.300	0.000	0.985
-0.510	0.146	6.650	19.870	10.060	23.300	0.000	0.985
-0.602	0.138	6.640	19.870	10.060	23.300	0.000	0.985
-0.605	0.134	6.650	19.870	10.060	23.300	0.000	0.985
-0.595	0.126	6.650	19.880	10.060	23.300	0.000	0.985
-0.687	0.118	6.650	19.880	10.060	23.300	0.000	0.985
-0.595	0.114	6.640	19.880	10.060	23.300	0.000	0.985
-0.682	0.106	6.650	19.880	10.060	23.300	0.000	0.985
-0.682	0.099	6.640	19.870	10.060	23.300	0.000	0.985
-0.677	0.091	6.640	19.850	10.060	23.300	0.000	0.985
-0.765	0.083	6.640	19.860	10.060	23.300	0.000	0.985
-0.765	0.076	6.650	19.860	10.060	23.300	0.000	0.985
-0.760	0.068	6.650	19.870	10.060	23.300	0.000	0.985
-0.760	0.061	6.640	19.870	10.060	23.300	0.000	0.985
-0.760	0.053	6.650	19.860	10.060	23.300	0.000	0.985
-0.760	0.045	6.650	19.860	10.060	23.300	0.000	0.985
-0.840	0.035	6.650	19.860	10.060	23.300	0.000	0.985
-0.840	0.027	6.650	19.870	10.060	23.300	0.000	0.985
-0.840	0.019	6.650	19.860	10.060	23.300	0.000	0.985
-0.920	0.009	6.650	19.860	10.060	23.300	0.000	0.985
-0.840	0.001	6.640	19.850	10.060	23.300	0.000	0.985
-0.920	-0.010	6.640	19.860	10.060	23.300	0.000	0.985
-0.920	-0.017	6.640	19.870	10.060	23.300	0.000	0.985
-0.920	-0.028	6.640	19.860	10.060	23.300	0.000	0.985
-0.920	-0.036	6.640	19.870	10.060	23.300	0.000	0.985
-0.920	-0.047	6.640	19.870	10.060	23.300	0.000	0.985
-0.920	-0.054	6.640	19.880	10.060	23.300	0.000	0.985
-0.840	-0.062	6.650	19.880	10.060	23.300	0.000	0.985
-0.920	-0.073	6.640	19.880	10.060	23.300	0.000	0.985
-0.840	-0.080	6.640	19.880	10.060	23.300	0.000	0.985
