-0.402	0.113	6.530	20.730	9.894	23.600	0.000	0.871
-0.402	0.109	6.530	20.730	9.894	23.600	0.000	0.871
-0.402	0.105	6.520	20.720	9.894	23.600	0.000	0.871
-0.302	0.105	6.530	20.740	9.894	23.600	0.000	0.871
-0.302	0.101	6.530	20.730	9.894	23.600	0.000	0.871
-0.305	0.096	6.530	20.720	9.894	23.600	0.000	0.871
-0.307	0.092	6.530	20.710	9.894	23.600	0.000	0.871
-0.407	0.088	6.530	20.720	9.894	23.600	0.000	0.871
-0.305	0.088	6.520	20.730	9.894	23.600	0.000	0.871
-0.305	0.084	6.530	20.750	9.894	23.600	0.000	0.871
-0.305	0.080	6.530	20.730	9.894	23.600	0.000	0.871
-0.205	0.080	6.520	20.730	9.894	23.600	0.000	0.871
-0.307	0.076	6.530	20.730	9.894	23.600	0.000	0.871
-0.307	0.072	6.530	20.730	9.894	23.600	0.000	0.871
-0.307	0.068	6.530	20.740	9.894	23.600	0.000	0.871
-0.307	0.068	6.530	20.730	9.894	23.600	0.000	0.871
-0.307	0.064	6.530	20.750	9.894	23.600	0.000	0.871
-0.205	0.064	6.520	20.750	9.894	23.600	0.000	0.871
-0.205	0.060	6.530	20.740	9.894	23.600	0.000	0.871
-0.307	0.056	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	0.056	6.530	20.740	9.894	23.600	0.000	0.871
-0.307	0.051	6.520	20.730	9.894	23.600	0.000	0.871
-0.205	0.051	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	0.047	6.530	20.730	9.894	23.600	0.000	0.871
-0.205	0.047	6.530	20.730	9.894	23.600	0.000	0.871
-0.205	0.043	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	0.043	6.530	20.720	9.894	23.600	0.000	0.871
-0.205	0.039	6.530	20.730	9.894	23.600	0.000	0.871
-0.205	0.039	6.530	20.730	9.894	23.600	0.000	0.871
-0.205	0.035	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	0.035	6.530	20.750	9.894	23.600	0.000	0.871
-0.205	0.031	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	0.031	6.530	20.750	9.894	23.600	0.000	0.871
-0.205	0.027	6.520	20.740	9.894	23.600	0.000	0.871
-0.205	0.027	6.520	20.740	9.894	23.600	0.000	0.871
-0.205	0.023	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	0.023	6.530	20.730	9.894	23.600	0.000	0.871
-0.205	0.019	6.530	20.710	9.894	23.600	0.000	0.871
-0.205	0.019	6.520	20.730	9.894	23.600	0.000	0.871
-0.102	0.019	6.530	20.720	9.894	23.600	0.000	0.871
-0.205	0.015	6.530	20.730	9.894	23.600	0.000	0.871
-0.102	0.015	6.530	20.730	9.894	23.600	0.000	0.871
-0.205	0.010	6.530	20.720	9.894	23.600	0.000	0.871
-0.205	0.010	6.530	20.730	9.894	23.600	0.000	0.871
-0.102	0.010	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	0.006	6.520	20.730	9.894	23.600	0.000	0.871
-0.102	0.006	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	0.002	6.530	20.730	9.894	23.600	0.000	0.871
-0.205	0.002	6.520	20.740	9.894	23.600	0.000	0.871
-0.102	0.002	6.530	20.740	9.894	23.600	0.000	0.871
-0.205	-0.002	6.520	20.730	9.894	23.600	0.000	0.871
-0.102	-0.002	6.530	20.750	9.894	23.600	0.000	0.871
-0.102	-0.002	6.520	20.740	9.894	23.600	0.000	0.871
-0.102	-0.002	6.530	20.730	9.894	23.600	0.000	0.871
-0.102	-0.006	6.530	20.740	9.894	23.600	0.000	0.871
-0.102	-0.006	6.530	20.730	9.894	23.600	0.000	0.871
-0.102	-0.006	6.530	20.740	9.894	23.600	0.000	0.871
-0.102	-0.006	6.530	20.740	9.894	23.600	0.000	0.871
-0.102	-0.010	6.530	20.730	9.894	23.600	0.000	0.871
