0.615	0.518	6.800	21.150	10.240	23.500	0.000	-0.172
0.712	0.526	6.790	21.160	10.240	23.500	0.000	-0.172
0.610	0.530	6.800	21.160	10.240	23.500	0.000	-0.172
0.717	0.538	6.800	21.140	10.240	23.500	0.000	-0.172
0.712	0.546	6.800	21.160	10.240	23.500	0.000	-0.172
0.712	0.554	6.800	21.140	10.240	23.500	0.000	-0.172
0.717	0.559	6.800	21.160	10.240	23.500	0.000	-0.172
0.707	0.567	6.800	21.160	10.240	23.500	0.000	-0.172
0.707	0.575	6.790	21.150	10.240	23.500	0.000	-0.172
0.702	0.583	6.790	21.160	10.240	23.500	0.000	-0.172
0.697	0.587	6.800	21.140	10.240	23.500	0.000	-0.172
0.707	0.595	6.790	21.160	10.240	23.500	0.000	-0.172
0.707	0.603	6.800	21.140	10.240	23.500	0.000	-0.172
0.707	0.611	6.800	21.160	10.240	23.500	0.000	-0.172
0.810	0.619	6.800	21.160	10.240	23.500	0.000	-0.172
0.800	0.627	6.800	21.150	10.240	23.500	0.000	-0.172
0.795	0.635	6.800	21.160	10.240	23.500	0.000	-0.172
0.795	0.643	6.790	21.160	10.240	23.500	0.000	-0.172
0.690	0.647	6.800	21.160	10.240	23.500	0.000	-0.172
0.700	0.655	6.800	21.160	10.240	23.500	0.000	-0.172
0.700	0.663	6.790	21.160	10.240	23.500	0.000	-0.172
0.700	0.671	6.790	21.140	10.240	23.500	0.000	-0.172
0.800	0.679	6.790	21.150	10.240	23.500	0.000	-0.172
0.790	0.686	6.800	21.140	10.240	23.500	0.000	-0.172
0.790	0.694	6.800	21.160	10.240	23.500	0.000	-0.172
0.790	0.702	6.790	21.170	10.240	23.500	0.000	-0.172
0.790	0.710	6.790	21.160	10.240	23.500	0.000	-0.172
0.790	0.718	6.790	21.160	10.240	23.500	0.000	-0.172
0.790	0.726	6.790	21.160	10.240	23.500	0.000	-0.172
0.790	0.734	6.790	21.160	10.240	23.500	0.000	-0.172
0.790	0.742	6.790	21.140	10.240	23.500	0.000	-0.172
0.790	0.750	6.800	21.150	10.240	23.500	0.000	-0.172
0.790	0.758	6.800	21.160	10.240	23.500	0.000	-0.172
0.790	0.765	6.790	21.150	10.240	23.500	0.000	-0.172
0.790	0.773	6.800	21.150	10.240	23.500	0.000	-0.172
0.790	0.781	6.800	21.140	10.240	23.500	0.000	-0.172
0.790	0.789	6.800	21.150	10.240	23.500	0.000	-0.172
0.790	0.797	6.800	21.140	10.240	23.500	0.000	-0.172
0.790	0.805	6.800	21.150	10.240	23.500	0.000	-0.172
0.790	0.813	6.800	21.140	10.240	23.500	0.000	-0.172
0.790	0.821	6.800	21.150	10.240	23.500	0.000	-0.172
0.790	0.829	6.800	21.160	10.240	23.500	0.000	-0.172
0.790	0.837	6.800	21.150	10.240	23.500	0.000	-0.172
0.790	0.844	6.800	21.160	10.240	23.500	0.000	-0.172
0.790	0.852	6.800	21.160	10.240	23.500	0.000	-0.172
0.790	0.860	6.800	21.160	10.240	23.500	0.000	-0.172
0.790	0.868	6.810	21.140	10.240	23.500	0.000	-0.172
0.790	0.876	6.810	21.150	10.240	23.500	0.000	-0.172
0.790	0.884	6.810	21.140	10.240	23.500	0.000	-0.172
0.790	0.892	6.800	21.130	10.240	23.500	0.000	-0.172
0.790	0.900	6.800	21.140	10.240	23.500	0.000	-0.172
0.692	0.904	6.800	21.150	10.240	23.500	0.000	-0.172
0.702	0.912	6.800	21.160	10.240	23.500	0.000	-0.172
0.707	0.920	6.800	21.130	10.240	23.500	0.000	-0.172
0.712	0.928	6.810	21.150	10.240	23.500	0.000	-0.172
0.712	0.932	6.810	21.130	10.240	23.500	0.000	-0.172
0.712	0.941	6.800	21.130	10.240	23.500	0.000	-0.172
0.712	0.949	6.800	21.140	10.240	23.500	0.000	-0.172
0.615	0.953	6.800	21.140	10.240	23.500	0.000	-0.172
0.717	0.961	6.800	21.150	10.240	23.500	0.000	-0.172
0.712	0.969	6.800	21.160	10.240	23.500	0.000	-0.172
0.615	0.973	6.800	21.160	10.240	23.500	0.000	-0.172
0.712	0.981	6.800	21.150	10.240	23.500	0.000	-0.172
0.712	0.989	6.800	21.160	10.240	23.500	0.000	-0.172
0.707	0.997	6.800	21.160	10.240	23.500	0.000	-0.172
0.707	1.002	6.800	21.160	10.240	23.500	0.000	-0.172
0.702	1.010	6.800	21.160	10.240	23.500	0.000	-0.172
0.702	1.018	6.800	21.140	10.240	23.500	0.000	-0.172
0.702	1.026	6.800	21.150	10.240	23.500	0.000	-0.172
0.697	1.030	6.800	21.130	10.240	23.500	0.000	-0.172
0.707	1.038	6.800	21.150	10.240	23.500	0.000	-0.172
0.702	1.046	6.800	21.150	10.240	23.500	0.000	-0.172
0.707	1.054	6.800	21.150	10.240	23.500	0.000	-0.172
0.705	1.058	6.800	21.160	10.240	23.500	0.000	-0.172
0.705	1.066	6.800	21.150	10.240	23.500	0.000	-0.172
0.710	1.074	6.800	21.160	10.240	23.500	0.000	-0.172
0.607	1.078	6.800	21.160	10.240	23.500	0.000	-0.172
0.717	1.086	6.790	21.170	10.240	23.500	0.000	-0.172
0.610	1.090	6.800	21.140	10.240	23.500	0.000	-0.172
0.615	1.099	6.800	21.150	10.240	23.500	0.000	-0.172
0.615	1.103	6.800	21.140	10.240	23.500	0.000	-0.172
0.615	1.111	6.800	21.150	10.240	23.500	0.000	-0.172
0.617	1.115	6.800	21.160	10.240	23.500	0.000	-0.172
0.617	1.123	6.790	21.160	10.240	23.500	0.000	-0.172
0.617	1.127	6.800	21.160	10.240	23.500	0.000	-0.172
0.617	1.136	6.800	21.160	10.240	23.500	0.000	-0.172
0.620	1.140	6.800	21.160	10.240	23.500	0.000	-0.172
0.615	1.148	6.800	21.140	10.240	23.500	0.000	-0.172
0.620	1.152	6.800	21.160	10.240	23.500	0.000	-0.172
0.615	1.160	6.800	21.160	10.240	23.500	0.000	-0.172
0.615	1.165	6.800	21.160	10.240	23.500	0.000	-0.172
0.517	1.169	6.790	21.160	10.240	23.500	0.000	-0.172
0.515	1.173	6.800	21.150	10.240	23.500	0.000	-0.172
0.417	1.177	6.800	21.160	10.240	23.500	0.000	-0.172
0.312	1.177	6.800	21.160	10.240	23.500	0.000	-0.172
0.207	1.177	6.800	21.160	10.240	23.500	0.000	-0.172
0.105	1.177	6.800	21.160	10.240	23.500	0.000	-0.172
-0.105	1.173	6.800	21.160	10.240	23.500	0.000	-0.172
-0.207	1.169	6.790	21.160	10.240	23.500	0.000	-0.172
-0.310	1.165	6.790	21.150	10.240	23.500	0.000	-0.172
-0.515	1.156	6.800	21.160	10.240	23.500	0.000	-0.172
-0.512	1.152	6.800	21.160	10.240	23.500	0.000	-0.172
-0.605	1.145	6.800	21.160	10.240	23.500	0.000	-0.172
-0.600	1.141	6.800	21.130	10.240	23.500	0.000	-0.172
-0.595	1.133	6.790	21.150	10.240	23.500	0.000	0.932
-0.687	1.125	6.800	21.160	10.240	23.500	0.000	0.932
-0.595	1.121	6.800	21.160	10.240	23.500	0.000	0.932
-0.692	1.113	6.800	21.160	10.240	23.500	0.000	0.932
-0.687	1.105	6.800	21.150	10.240	23.500	0.000	0.932
-0.682	1.098	6.800	21.160	10.240	23.500	0.000	0.932
-0.682	1.093	6.800	21.160	10.240	23.500	0.000	0.932
-0.677	1.086	6.800	21.160	10.240	23.500	0.000	0.932
-0.672	1.078	6.800	21.140	10.240	23.500	0.000	0.932
-0.672	1.071	6.800	21.150	10.240	23.500	0.000	0.932
-0.760	1.063	6.800	21.160	10.240	23.500	0.000	0.932
-0.760	1.055	6.800	21.160	10.240	23.500	0.000	0.932
-0.760	1.048	6.800	21.160	10.240	23.500	0.000	0.932
-0.760	1.040	6.800	21.150	10.240	23.500	0.000	0.932
-0.760	1.033	6.790	21.160	10.240	23.500	0.000	0.932
-0.760	1.025	6.790	21.140	10.240	23.500	0.000	0.932
-0.760	1.017	6.800	21.160	10.240	23.500	0.000	0.932
-0.760	1.010	6.800	21.140	10.240	23.500	0.000	0.932
-0.760	1.002	6.800	21.160	10.240	23.500	0.000	0.932
-0.760	0.995	6.800	21.160	10.240	23.500	0.000	0.932
-0.760	0.987	6.800	21.150	10.240	23.500	0.000	0.932
-0.760	0.979	6.800	21.160	10.240	23.500	0.000	0.932
-0.760	0.972	6.790	21.150	10.240	23.500	0.000	0.932
-0.842	0.961	6.800	21.160	10.240	23.500	0.000	0.932
-0.842	0.953	6.790	21.130	10.240	23.500	0.000	0.932
-0.842	0.946	6.800	21.150	10.240	23.500	0.000	0.932
-0.925	0.935	6.790	21.140	10.240	23.500	0.000	0.932
-0.842	0.927	6.790	21.150	10.240	23.500	0.000	0.932
-0.842	0.920	6.800	21.160	10.240	23.500	0.000	0.932
-0.925	0.909	6.790	21.150	10.240	23.500	0.000	0.932
-0.842	0.901	6.800	21.160	10.240	23.500	0.000	0.932
-0.925	0.890	6.800	21.160	10.240	23.500	0.000	0.932
-0.925	0.883	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.875	6.790	21.140	10.240	23.400	0.000	0.932
-0.925	0.864	6.800	21.150	10.240	23.400	0.000	0.932
-0.842	0.857	6.800	21.150	10.240	23.400	0.000	0.932
-0.925	0.846	6.790	21.150	10.240	23.400	0.000	0.932
-0.925	0.838	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.830	6.800	21.150	10.240	23.400	0.000	0.932
-0.842	0.823	6.800	21.140	10.240	23.400	0.000	0.932
-0.842	0.812	6.800	21.140	10.240	23.400	0.000	0.932
-0.842	0.804	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.797	6.790	21.150	10.240	23.400	0.000	0.932
-0.925	0.786	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.778	6.790	21.160	10.240	23.400	0.000	0.932
-0.842	0.771	6.800	21.150	10.240	23.400	0.000	0.932
-0.842	0.763	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.752	6.800	21.140	10.240	23.400	0.000	0.932
-0.842	0.745	6.800	21.150	10.240	23.400	0.000	0.932
-0.842	0.737	6.800	21.140	10.240	23.400	0.000	0.932
-0.842	0.729	6.800	21.160	10.240	23.400	0.000	0.932
-0.760	0.722	6.800	21.150	10.240	23.400	0.000	0.932
-0.842	0.711	6.790	21.150	10.240	23.400	0.000	0.932
-0.842	0.703	6.800	21.150	10.240	23.400	0.000	0.932
-0.842	0.696	6.800	21.160	10.240	23.400	0.000	0.932
-0.925	0.685	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.677	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.670	6.790	21.150	10.240	23.400	0.000	0.932
-0.925	0.659	6.800	21.130	10.240	23.400	0.000	0.932
-0.842	0.651	6.800	21.150	10.240	23.400	0.000	0.932
-0.842	0.643	6.800	21.160	10.240	23.400	0.000	0.932
-0.925	0.633	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.625	6.800	21.160	10.240	23.400	0.000	0.932
-0.925	0.614	6.800	21.150	10.240	23.400	0.000	0.932
-0.925	0.606	6.800	21.140	10.240	23.400	0.000	0.932
-0.842	0.599	6.800	21.150	10.240	23.400	0.000	0.932
-0.925	0.588	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.580	6.800	21.150	10.240	23.400	0.000	0.932
-0.842	0.573	6.800	21.160	10.240	23.400	0.000	0.932
-0.842	0.565	6.800	21.140	10.240	23.400	0.000	0.932
-0.760	0.558	6.800	21.150	10.240	23.400	0.000	0.932
-0.760	0.550	6.800	21.150	10.240	23.400	0.000	0.932
-0.760	0.542	6.800	21.140	10.240	23.400	0.000	0.932
-0.760	0.535	6.800	21.150	10.240	23.400	0.000	0.932
-0.760	0.527	6.800	21.140	10.240	23.400	0.000	0.932
-0.765	0.519	6.800	21.160	10.240	23.400	0.000	0.932
-0.765	0.512	6.790	21.160	10.240	23.400	0.000	0.932
-0.765	0.504	6.800	21.160	10.240	23.400	0.000	0.932
-0.765	0.497	6.800	21.160	10.240	23.400	0.000	0.932
-0.760	0.489	6.800	21.150	10.240	23.400	0.000	0.932
-0.760	0.481	6.800	21.160	10.240	23.400	0.000	0.932
-0.765	0.474	6.800	21.150	10.240	23.400	0.000	0.932
-0.765	0.466	6.800	21.150	10.240	23.400	0.000	0.932
-0.677	0.462	6.800	21.140	10.240	23.400	0.000	0.932
-0.677	0.454	6.800	21.150	10.240	23.400	0.000	0.932
-0.677	0.446	6.800	21.160	10.240	23.400	0.000	0.932
-0.682	0.439	6.800	21.160	10.240	23.400	0.000	0.932
-0.682	0.435	6.800	21.160	10.240	23.400	0.000	0.932
-0.687	0.427	6.800	21.140	10.240	23.400	0.000	0.932
-0.687	0.419	6.800	21.140	10.240	23.400	0.000	0.932
-0.595	0.415	6.800	21.140	10.240	23.400	0.000	0.932
-0.687	0.407	6.800	21.140	10.240	23.400	0.000	0.932
-0.590	0.403	6.800	21.150	10.240	23.400	0.000	0.932
-0.595	0.395	6.800	21.140	10.240	23.400	0.000	0.932
-0.590	0.391	6.800	21.160	10.240	23.400	0.000	0.932
-0.595	0.383	6.800	21.160	10.240	23.400	0.000	0.932
-0.600	0.379	6.800	21.160	10.240	23.400	0.000	0.932
-0.595	0.371	6.800	21.160	10.240	23.400	0.000	0.932
-0.600	0.367	6.800	21.140	10.240	23.400	0.000	0.932
-0.500	0.363	6.800	21.150	10.240	23.400	0.000	0.932
-0.602	0.355	6.800	21.160	10.240	23.400	0.000	0.932
-0.510	0.351	6.800	21.160	10.240	23.400	0.000	0.932
-0.507	0.347	6.800	21.160	10.240	23.400	0.000	0.932
-0.612	0.339	6.800	21.160	10.240	23.400	0.000	0.932
-0.510	0.335	6.800	21.150	10.240	23.400	0.000	0.932
-0.510	0.331	6.800	21.160	10.240	23.400	0.000	0.932
-0.510	0.327	6.800	21.160	10.240	23.400	0.000	0.932
-0.407	0.322	6.800	21.160	10.240	23.400	0.000	0.932
-0.407	0.318	6.800	21.160	10.240	23.400	0.000	0.932
-0.510	0.310	6.800	21.150	10.240	23.400	0.000	0.932
-0.512	0.306	6.800	21.160	10.240	23.400	0.000	0.932
-0.512	0.302	6.800	21.140	10.240	23.400	0.000	0.932
-0.512	0.298	6.800	21.140	10.240	23.400	0.000	0.932
-0.410	0.294	6.800	21.150	10.240	23.400	0.000	0.932
-0.410	0.290	6.800	21.140	10.240	23.400	0.000	0.932
-0.410	0.286	6.800	21.150	10.240	23.400	0.000	0.932
-0.410	0.281	6.800	21.140	10.240	23.400	0.000	0.932
-0.410	0.277	6.800	21.160	10.240	23.400	0.000	0.932
-0.410	0.273	6.800	21.160	10.240	23.400	0.000	0.932
-0.410	0.269	6.800	21.160	10.240	23.400	0.000	0.932
-0.410	0.265	6.800	21.160	10.240	23.400	0.000	0.932
-0.410	0.261	6.800	21.130	10.240	23.400	0.000	0.932
-0.307	0.261	6.800	21.140	10.240	23.400	0.000	0.932
-0.310	0.257	6.800	21.150	10.240	23.400	0.000	0.932
-0.310	0.253	6.800	21.150	10.240	23.400	0.000	0.932
-0.310	0.249	6.800	21.160	10.240	23.400	0.000	0.932
-0.415	0.244	6.800	21.150	10.240	23.400	0.000	0.932
-0.412	0.240	6.800	21.160	10.240	23.400	0.000	0.932
-0.310	0.240	6.800	21.160	10.240	23.400	0.000	0.932
-0.312	0.236	6.800	21.150	10.240	23.400	0.000	0.932
-0.312	0.232	6.800	21.160	10.240	23.400	0.000	0.932
-0.315	0.228	6.800	21.140	10.240	23.400	0.000	0.932
-0.315	0.228	6.800	21.150	10.240	23.500	0.000	0.932
-0.315	0.223	6.800	21.160	10.240	23.500	0.000	0.932
-0.315	0.219	6.800	21.130	10.240	23.500	0.000	0.932
-0.315	0.215	6.800	21.140	10.240	23.500	0.000	0.932
-0.315	0.215	6.800	21.160	10.240	23.500	0.000	0.932
-0.315	0.211	6.800	21.160	10.240	23.500	0.000	0.932
-0.315	0.207	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.207	6.800	21.150	10.240	23.500	0.000	0.932
-0.315	0.202	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.202	6.800	21.140	10.240	23.500	0.000	0.932
-0.210	0.198	6.800	21.150	10.240	23.500	0.000	0.932
-0.315	0.194	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.194	6.800	21.150	10.240	23.500	0.000	0.932
-0.315	0.190	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.190	6.800	21.150	10.240	23.500	0.000	0.932
-0.210	0.186	6.800	21.150	10.240	23.500	0.000	0.932
-0.210	0.186	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.181	6.800	21.150	10.240	23.500	0.000	0.932
-0.315	0.177	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.177	6.800	21.150	10.240	23.500	0.000	0.932
-0.315	0.173	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.173	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.173	6.800	21.150	10.240	23.500	0.000	0.932
-0.210	0.169	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.169	6.800	21.140	10.240	23.500	0.000	0.932
-0.210	0.165	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.165	6.800	21.170	10.240	23.500	0.000	0.932
-0.210	0.160	6.800	21.150	10.240	23.500	0.000	0.932
-0.210	0.160	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.156	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.156	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.156	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.152	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.152	6.800	21.150	10.240	23.500	0.000	0.932
-0.210	0.148	6.800	21.140	10.240	23.500	0.000	0.932
-0.210	0.148	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.148	6.790	21.160	10.240	23.500	0.000	0.932
-0.210	0.144	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.144	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.139	6.800	21.140	10.240	23.500	0.000	0.932
-0.210	0.139	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.139	6.800	21.150	10.240	23.500	0.000	0.932
-0.210	0.135	6.800	21.130	10.240	23.500	0.000	0.932
-0.105	0.135	6.800	21.140	10.240	23.500	0.000	0.932
-0.105	0.135	6.800	21.150	10.240	23.500	0.000	0.932
-0.210	0.131	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.131	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.131	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.127	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.127	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.127	6.800	21.150	10.240	23.500	0.000	0.932
-0.210	0.123	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.123	6.800	21.140	10.240	23.500	0.000	0.932
-0.105	0.123	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.118	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.118	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.118	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.118	6.800	21.140	10.240	23.500	0.000	0.932
-0.105	0.114	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.114	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.114	6.800	21.160	10.240	23.500	0.000	0.932
-0.210	0.110	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.110	6.800	21.140	10.240	23.500	0.000	0.932
-0.105	0.110	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.110	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.106	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.106	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.106	6.800	21.140	10.240	23.500	0.000	0.932
-0.105	0.106	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.102	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.102	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.102	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.102	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.097	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.097	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.097	6.800	21.140	10.240	23.500	0.000	0.932
-0.105	0.097	6.800	21.140	10.240	23.500	0.000	0.932
0.000	0.097	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.093	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.093	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.093	6.800	21.150	10.240	23.500	0.000	0.932
-0.105	0.093	6.800	21.160	10.240	23.500	0.000	0.932
0.000	0.093	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.089	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.089	6.800	21.160	10.240	23.500	0.000	0.932
-0.105	0.089	6.800	21.140	10.240	23.500	0.000	0.932
-0.105	0.089	6.800	21.150	10.240	23.500	0.000	0.932
0.000	0.089	6.800	21.160	10.240	23.500	0.000	0.932
0.107	0.093	6.800	21.150	10.240	23.500	0.000	0.932
0.107	0.093	6.800	21.150	10.240	23.500	0.000	0.932
0.107	0.093	6.800	21.140	10.240	23.500	0.000	0.932
0.215	0.098	6.800	21.160	10.240	23.500	0.000	0.932
0.107	0.098	6.800	21.170	10.240	23.500	0.000	0.932
0.215	0.102	6.800	21.150	10.240	23.500	0.000	0.932
0.322	0.106	6.800	21.150	10.240	23.500	0.000	0.932
0.215	0.106	6.800	21.130	10.240	23.500	0.000	0.932
0.322	0.111	6.800	21.140	10.240	23.500	0.000	0.932
0.320	0.115	6.800	21.150	10.240	23.500	0.000	0.932
0.317	0.119	6.800	21.150	10.240	23.500	0.000	0.932
0.422	0.123	6.800	21.160	10.240	23.500	0.000	0.932
0.420	0.127	6.800	21.150	10.240	23.400	0.000	0.932
0.527	0.136	6.800	21.160	10.240	23.400	0.000	-1.088
0.527	0.140	6.800	21.160	10.240	23.400	0.000	-1.088
0.527	0.144	6.800	21.160	10.240	23.400	0.000	-1.088
0.525	0.148	6.800	21.160	10.240	23.400	0.000	-1.088
0.525	0.157	6.800	21.140	10.240	23.400	0.000	-1.088
0.525	0.161	6.800	21.130	10.240	23.400	0.000	-1.088
0.622	0.169	6.800	21.130	10.240	23.400	0.000	-1.088
0.625	0.173	6.800	21.140	10.240	23.400	0.000	-1.088
0.620	0.182	6.800	21.150	10.240	23.400	0.000	-1.088
0.620	0.186	6.800	21.160	10.240	23.400	0.000	-1.088
0.620	0.194	6.800	21.150	10.240	23.400	0.000	-1.088
0.620	0.198	6.800	21.160	10.240	23.400	0.000	-1.088
0.615	0.206	6.800	21.140	10.240	23.400	0.000	-1.088
0.610	0.210	6.800	21.160	10.240	23.400	0.000	-1.088
0.615	0.219	6.800	21.160	10.240	23.400	0.000	-1.088
0.712	0.227	6.800	21.130	10.240	23.400	0.000	-1.088
0.610	0.231	6.800	21.140	10.240	23.400	0.000	-1.088
0.717	0.239	6.800	21.150	10.240	23.400	0.000	-1.088
0.712	0.247	6.800	21.140	10.240	23.400	0.000	-1.088
0.707	0.255	6.800	21.140	10.240	23.400	0.000	-1.088
0.712	0.259	6.800	21.130	10.240	23.400	0.000	-1.088
0.702	0.267	6.800	21.140	10.240	23.400	0.000	-1.088
0.702	0.275	6.800	21.160	10.240	23.400	0.000	-1.088
0.702	0.283	6.800	21.150	10.240	23.400	0.000	-1.088
0.695	0.287	6.800	21.160	10.240	23.400	0.000	-1.088
0.705	0.295	6.800	21.140	10.240	23.400	0.000	-1.088
0.700	0.303	6.800	21.150	10.240	23.400	0.000	-1.088
0.705	0.311	6.800	21.160	10.240	23.400	0.000	-1.088
0.805	0.319	6.800	21.150	10.240	23.400	0.000	-1.088
0.697	0.323	6.800	21.160	10.240	23.400	0.000	-1.088
0.707	0.331	6.800	21.140	10.240	23.400	0.000	-1.088
0.707	0.340	6.800	21.150	10.240	23.400	0.000	-1.088
0.707	0.347	6.800	21.160	10.240	23.400	0.000	-1.088
0.810	0.356	6.800	21.150	10.240	23.400	0.000	-1.088
0.707	0.360	6.800	21.160	10.240	23.400	0.000	-1.088
0.702	0.368	6.800	21.140	10.240	23.400	0.000	-1.088
0.707	0.376	6.800	21.150	10.240	23.400	0.000	-1.088
0.702	0.384	6.800	21.160	10.240	23.400	0.000	-1.088
0.702	0.388	6.800	21.140	10.240	23.400	0.000	-1.088
0.702	0.396	6.800	21.140	10.240	23.400	0.000	-1.088
0.702	0.404	6.800	21.150	10.240	23.400	0.000	-1.088
0.702	0.412	6.800	21.140	10.240	23.400	0.000	-1.088
0.800	0.420	6.800	21.150	10.240	23.400	0.000	-1.088
0.705	0.424	6.800	21.150	10.240	23.400	0.000	-1.088
0.700	0.432	6.800	21.160	10.240	23.400	0.000	-1.088
0.705	0.440	6.800	21.160	10.240	23.400	0.000	-1.088
0.700	0.448	6.800	21.150	10.240	23.400	0.000	-1.088
0.795	0.456	6.800	21.160	10.240	23.400	0.000	-1.088
0.795	0.464	6.800	21.140	10.240	23.400	0.000	-1.088
0.790	0.472	6.800	21.160	10.240	23.400	0.000	-1.088
0.790	0.479	6.790	21.160	10.240	23.400	0.000	-1.088
0.697	0.484	6.790	21.140	10.240	23.400	0.000	-1.088
0.697	0.492	6.790	21.150	10.240	23.400	0.000	-1.088
0.702	0.500	6.800	21.150	10.240	23.400	0.000	-1.088
0.702	0.508	6.800	21.150	10.240	23.400	0.000	-1.088
0.800	0.516	6.800	21.160	10.240	23.400	0.000	-1.088
0.800	0.524	6.800	21.160	10.240	23.400	0.000	-1.088
0.695	0.527	6.800	21.160	10.240	23.400	0.000	-1.088
0.705	0.536	6.800	21.140	10.240	23.400	0.000	-1.088
